Epoch,Error,w1,w2,w3
86,0.1244249142238748,0.8266643529141265,0.8159730758110783,-0.7297348686819171
87,0.12200621408640311,0.8300344079708375,0.8195498765068024,-0.7349886343381222
88,0.11963452817738773,0.8333388958469916,0.8230572051076732,-0.7401402706788361
89,0.11730894295499306,0.8365790969699638,0.8264964059602888,-0.7451917629987477
90,0.11502856259581595,0.8397562662620391,0.8298687979237163,-0.7501450580028265
91,0.11279250865467383,0.8428716337007942,0.8331756747970946,-0.7550020645561604
92,0.11059991973056649,0.8459264048617968,0.8364183057460578,-0.7597646544192512
93,0.1084499511387309,0.8489217614446833,0.8395979357272502,-0.7644346629690454
94,0.10634177458871652,0.8518588617835732,0.8427157859103013,-0.769013889905976
95,0.10427457786839955,0.8547388413426966,0.8457730540967087,-0.7735040999472851
96,0.10224756453385841,0.8575628131980355,0.8487709151351521,-0.7779070235068886
97,0.1002599536050176,0.8603318685057052,0.8517105213328275,-0.7822243573620452
98,0.09831097926698507,0.8630470769577456,0.8545930028624478,-0.786457765307083
99,0.09639989057698795,0.8657094872259318,0.8574194681646101,-0.7906088787944333
