Epoch,Error,w1,w2,w3
486,1129621847.274849,820.6654155797949,1062.450335684772,0
487,1129397792.9580295,820.4889785732388,1063.506067101286,0
488,1129174715.6261172,820.3129196670117,1064.5595361103638,0
489,1128952611.0582979,820.1372380508533,1065.6107475602907,0
490,1128731475.0519092,819.9619329162397,1066.6597062889628,0
491,1128511303.4223633,819.7870034563801,1067.7064171239083,0
492,1128292092.003069,819.6124488662124,1068.7508848823104,0
493,1128073836.645356,819.4382683423995,1069.7931143710289,0
494,1127856533.2183943,819.2644610833262,1070.8331103866228,0
495,1127640177.609121,819.0910262890953,1071.8708777153713,0
496,1127424765.7221658,818.9179631615233,1072.9064211332989,0
497,1127210293.479767,818.7452709041374,1073.939745406193,0
498,1126996756.8217058,818.5729487221712,1074.970855289629,0
499,1126784151.7052248,818.4009958225621,1075.9997555289917,0
500,1126572474.104954,818.2294114139468,1077.0264508594955,0
501,1126361720.012839,818.0581947066576,1078.050946006208,0
502,1126151885.4380636,817.8873449127193,1079.0732456840717,0
503,1125942966.4069765,817.7168612458457,1080.0933545979233,0
504,1125734958.9630175,817.5467429214348,1081.1112774425183,0
505,1125527859.1666467,817.3769891565662,1082.1270189025518,0
506,1125321663.095268,817.2075991699975,1083.1405836526785,0
507,1125116366.843158,817.0385721821608,1084.1519763575375,0
508,1124911966.521395,816.8699074151582,1085.1612016717695,0
509,1124708458.2577815,816.701604092759,1086.168264240042,0
510,1124505838.19678,816.5336614403958,1087.1731686970675,0
511,1124304102.4994366,816.3660786851615,1088.1759196676276,0
512,1124103247.3433113,816.1988550558049,1089.1765217665936,0
513,1123903268.922405,816.0319897827278,1090.1749795989458,0
514,1123704163.4470932,815.8654820979813,1091.1712977597967,0
515,1123505927.144052,815.6993312352618,1092.1654808344117,0
516,1123308556.2561903,815.5335364299084,1093.1575333982305,0
517,1123112047.0425785,815.3680969188986,1094.1474600168867,0
518,1122916395.778379,815.2030119408447,1095.1352652462315,0
519,1122721598.7547815,815.0382807359912,1096.1209536323508,0
520,1122527652.2789264,814.8739025462105,1097.1045297115895,0
521,1122334552.673844,814.7098766149998,1098.085998010572,0
522,1122142296.2783825,814.5462021874771,1099.0653630462211,0
523,1121950879.4471388,814.3828785103781,1100.0426293257804,0
524,1121760298.550394,814.2199048320535,1101.0178013468349,0
525,1121570549.9740474,814.057280402464,1101.9908835973308,0
526,1121381630.1195412,813.8950044731779,1102.9618805555963,0
527,1121193535.4038043,813.733076297367,1103.9307966903639,0
528,1121006262.2591786,813.5714951298038,1104.8976364607884,0
529,1120819807.1333587,813.4102602268586,1105.8624043164705,0
530,1120634166.489317,813.2493708464934,1106.8251046974747,0
531,1120449336.8052483,813.0888262482624,1107.7857420343496,0
532,1120265314.5744984,812.9286256933053,1108.7443207481497,0
533,1120082096.3055015,812.7687684443455,1109.7008452504556,0
534,1119899678.5217123,812.6092537656866,1110.655319943394,0
535,1119718057.7615461,812.4500809232082,1111.6077492196578,0
536,1119537230.5783114,812.2912491843637,1112.5581374625267,0
537,1119357193.5401459,812.1327578181756,1113.5064890458873,0
538,1119177943.2299557,811.9746060952339,1114.452808334252,0
539,1118999476.245348,811.8167932876908,1115.3970996827816,0
540,1118821789.1985717,811.659318669259,1116.3393674373024,0
541,1118644878.7164514,811.5021815152071,1117.2796159343286,0
542,1118468741.440328,811.3453811023568,1118.217849501082,0
543,1118293374.025993,811.1889167090798,1119.1540724555098,0
544,1118118773.1436286,811.0327876152941,1120.0882891063068,0
545,1117944935.477746,810.8769931024606,1121.0205037529338,0
546,1117771857.7271237,810.7215324535805,1121.9507206856395,0
547,1117599536.604745,810.5664049531913,1122.8789441854767,0
548,1117427968.8377378,810.4116098873635,1123.8051785243244,0
549,1117257151.1673157,810.2571465436978,1124.7294279649084,0
550,1117087080.3487146,810.1030142113215,1125.6516967608177,0
551,1116917753.1511343,809.9492121808851,1126.5719891565275,0
552,1116749166.357677,809.7957397445592,1127.490309387417,0
553,1116581316.7652905,809.6425961960316,1128.4066616797886,0
554,1116414201.1847064,809.4897808305038,1129.3210502508878,0
555,1116247816.44038,809.3372929446872,1130.2334793089224,0
556,1116082159.370436,809.1851318368006,1131.143953053083,0
557,1115917226.826604,809.0332968065662,1132.0524756735606,0
558,1115753015.6741621,808.8817871552079,1132.9590513515673,0
559,1115589522.791883,808.730602185446,1133.8636842593555,0
560,1115426745.0719717,808.579741201496,1134.7663785602344,0
561,1115264679.4200058,808.4292035090635,1135.6671384085935,0
562,1115103322.7548833,808.2789884153428,1136.5659679499188,0
563,1114942672.0087621,808.1290952290121,1137.4628713208126,0
564,1114782724.1270063,807.979523260232,1138.3578526490119,0
565,1114623476.0681248,807.8302718206403,1139.2509160534094,0
566,1114464924.8037179,807.6813402233512,1140.1420656440705,0
567,1114307067.3184216,807.5327277829493,1141.0313055222523,0
568,1114149900.6098504,807.3844338154903,1141.9186397804235,0
569,1113993421.68854,807.2364576384931,1142.8040725022827,0
570,1113837627.5778966,807.0887985709406,1143.6876077627771,0
571,1113682515.3141358,806.9414559332747,1144.5692496281213,0
572,1113528081.9462335,806.7944290473937,1145.4490021558167,0
573,1113374324.5358655,806.647717236649,1146.3268693946693,0
574,1113221240.157356,806.5013198258422,1147.2028553848083,0
575,1113068825.897625,806.355236141221,1148.0769641577042,0
576,1112917078.8561294,806.2094655104787,1148.9491997361906,0
577,1112765996.1448138,806.0640072627474,1149.819566134479,0
578,1112615574.8880548,805.9188607285982,1150.6880673581763,0
579,1112465812.2226064,805.7740252400362,1151.55470740431,0
580,1112316705.29755,805.6295001304976,1152.4194902613372,0
581,1112168251.2742393,805.4852847348478,1153.2824199091717,0
582,1112020447.3262475,805.3413783893774,1154.1435003191962,0
583,1111873290.639316,805.1977804317992,1155.0027354542838,0
584,1111726778.4113011,805.054490201245,1155.8601292688156,0
585,1111580907.852124,804.9115070382628,1156.7156857086975,0
586,1111435676.1837156,804.768830284815,1157.5694087113798,0
587,1111291080.6399674,804.6264592842724,1158.421302205874,0
588,1111147118.4666796,804.484393381414,1159.2713701127748,0
589,1111003786.921511,804.3426319224227,1160.1196163442726,0
590,1110861083.273926,804.201174254883,1160.9660448041734,0
591,1110719004.8051436,804.0600197277759,1161.8106593879202,0
592,1110577548.808091,803.9191676914795,1162.6534639826061,0
593,1110436712.5873501,803.7786174977629,1163.4944624669954,0
594,1110296493.4591067,803.6383684997844,1164.333658711539,0
595,1110156888.7511022,803.498420052089,1165.171056578394,0
596,1110017895.802585,803.3587715106046,1166.0066599214422,0
597,1109879511.9642575,803.219422232639,1166.8404725863045,0
598,1109741734.598233,803.0803715768774,1167.6724984103626,0
599,1109604561.0779781,802.9416189033799,1168.5027412227732,0
600,1109467988.7882743,802.8031635735776,1169.331204844489,0
601,1109332015.1251585,802.6650049502697,1170.1578930882738,0
602,1109196637.4958847,802.5271423976213,1170.9828097587192,0
603,1109061853.3188689,802.3895752811601,1171.8059586522668,0
604,1108927660.0236425,802.2523029677733,1172.627343557219,0
605,1108794055.050809,802.1153248257048,1173.4469682537622,0
606,1108661035.8519902,801.9786402245524,1174.2648365139808,0
607,1108528599.889783,801.8422485352648,1175.0809521018768,0
608,1108396744.6377108,801.7061491301392,1175.895318773386,0
609,1108265467.580177,801.5703413828173,1176.7079402763943,0
610,1108134766.2124178,801.4348246682835,1177.5188203507564,0
611,1108004638.0404553,801.2995983628608,1178.3279627283125,0
612,1107875080.581053,801.1646618442098,1179.1353711329057,0
613,1107746091.3616695,801.0300144913243,1179.9410492803995,0
614,1107617667.9204094,800.8956556845291,1180.7450008786936,0
615,1107489807.8059802,800.7615848054766,1181.5472296277428,0
616,1107362508.5776474,800.6278012371445,1182.347739219571,0
617,1107235767.805189,800.4943043638324,1183.146533338292,0
618,1107109583.068847,800.3610935711603,1183.9436156601246,0
619,1106983951.959286,800.2281682460635,1184.7389898534086,0
620,1106858872.0775476,800.0955277767922,1185.5326595786225,0
621,1106734341.0350077,799.9631715529068,1186.3246284884017,0
622,1106610356.453326,799.8310989652763,1187.1149002275536,0
623,1106486915.964409,799.6993094060748,1187.9034784330743,0
624,1106364017.210362,799.5678022687791,1188.6903667341662,0
625,1106241657.8434467,799.4365769481661,1189.4755687522543,0
626,1106119835.5260355,799.3056328403093,1190.2590881010035,0
627,1105998547.930572,799.1749693425758,1191.0409283863346,0
628,1105877792.7395241,799.0445858536252,1191.82109320644,0
629,1105757567.645342,798.9144817734056,1192.5995861518024,0
630,1105637870.350417,798.7846565031498,1193.3764108052098,0
631,1105518698.5670362,798.6551094453755,1194.1515707417725,0
632,1105400050.0173416,798.5258400038796,1194.92506952894,0
633,1105281922.4332876,798.396847583737,1195.696910726515,0
634,1105164313.5565987,798.2681315912973,1196.467097886673,0
635,1105047221.1387281,798.1396914341827,1197.2356345539774,0
636,1104930642.940814,798.011526521285,1198.0025242653949,0
637,1104814576.7336407,797.8836362627618,1198.7677705503133,0
638,1104699020.2975936,797.7560200700352,1199.5313769305567,0
639,1104583971.4226239,797.6286773557889,1200.293346920402,0
640,1104469427.9082007,797.5016075339652,1201.0536840265945,0
641,1104355387.5632753,797.3748100197618,1201.8123917483656,0
642,1104241848.2062364,797.2482842296301,1202.5694735774475,0
643,1104128807.6648731,797.1220295812718,1203.3249329980906,0
644,1104016263.776332,796.9960454936364,1204.0787734870771,0
645,1103904214.3870802,796.870331386919,1204.8309985137391,0
646,1103792657.3528588,796.7448866825564,1205.5816115399737,0
647,1103681590.5386531,796.6197108032261,1206.3306160202603,0
648,1103571011.8186421,796.494803172842,1207.0780154016745,0
649,1103460919.0761673,796.3701632165535,1207.8238131239057,0
650,1103351310.2036889,796.2457903607411,1208.568012619271,0
651,1103242183.1027465,796.1216840330147,1209.3106173127333,0
652,1103133535.6839259,795.9978436622108,1210.051630621915,0
653,1103025365.86681,795.8742686783902,1210.7910559571146,0
654,1102917671.57995,795.7509585128352,1211.528896721323,0
655,1102810450.7608218,795.627912598046,1212.2651563102381,0
656,1102703701.355788,795.5051303677402,1212.999838112282,0
657,1102597421.320062,795.3826112568476,1213.7329455086142,0
658,1102491608.6176667,795.2603547015091,1214.4644818731488,0
659,1102386261.2214003,795.1383601390752,1215.1944505725698,0
660,1102281377.1127946,795.0166270081007,1215.9228549663467,0
661,1102176954.2820811,794.8951547483447,1216.649698406749,0
662,1102072990.7281518,794.7739428007659,1217.3749842388627,0
663,1101969484.458522,794.6529906075217,1218.0987158006062,0
664,1101866433.4892943,794.5322976119649,1218.8208964227433,0
665,1101763835.8451197,794.4118632586404,1219.5415294289012,0
666,1101661689.5591638,794.2916869932848,1220.2606181355843,0
667,1101559992.6730676,794.1717682628209,1220.97816585219,0
668,1101458743.2369118,794.052106515358,1221.694175881023,0
669,1101357939.3091826,793.9327012001876,1222.4086515173128,0
670,1101257578.9567325,793.8135517677811,1223.1215960492254,0
671,1101157660.254744,793.6946576697878,1223.8330127578815,0
672,1101058181.2866995,793.5760183590326,1224.5429049173706,0
673,1100959140.1443384,793.4576332895119,1225.2512757947654,0
674,1100860534.9276273,793.3395019163934,1225.9581286501368,0
675,1100762363.74472,793.2216236960112,1226.6634667365702,0
676,1100664624.7119262,793.103998085865,1227.3672933001799,0
677,1100567315.9536743,792.9866245446171,1228.0696115801238,0
678,1100470435.6024768,792.8695025320901,1228.7704248086177,0
679,1100373981.7988963,792.7526315092632,1229.4697362109512,0
680,1100277952.691511,792.6360109382723,1230.167549005502,0
681,1100182346.4368784,792.5196402824045,1230.8638664037512,0
682,1100087161.1995027,792.4035190060973,1231.5586916102982,0
683,1099992395.1518023,792.2876465749371,1232.2520278228737,0
684,1099898046.4740708,792.1720224556542,1232.943878232357,0
685,1099804113.3544478,792.0566461161222,1233.6342460227895,0
686,1099710593.9888844,791.9415170253548,1234.3231343713878,0
687,1099617486.5811067,791.8266346535032,1235.0105464485612,0
688,1099524789.3425863,791.7119984718556,1235.6964854179241,0
689,1099432500.492505,791.5976079528319,1236.3809544363123,0
690,1099340618.2577207,791.4834625699825,1237.063956653795,0
691,1099249140.872737,791.3695617979869,1237.7454952136923,0
692,1099158066.5796695,791.2559051126497,1238.4255732525883,0
693,1099067393.6282098,791.1424919908991,1239.1041939003446,0
694,1098977120.2755992,791.0293219107838,1239.7813602801157,0
695,1098887244.7865908,790.9163943514714,1240.4570755083632,0
696,1098797765.4334195,790.8037087932454,1241.1313426948711,0
697,1098708680.4957688,790.6912647175033,1241.8041649427582,0
698,1098619988.2607436,790.5790616067544,1242.4755453484938,0
699,1098531687.0228279,790.467098944616,1243.1454870019118,0
700,1098443775.0838645,790.3553762158122,1243.8139929862239,0
701,1098356250.7530174,790.2438929061715,1244.4810663780352,0
702,1098269112.3467395,790.1326485026249,1245.1467102473575,0
703,1098182358.1887453,790.021642493202,1245.810927657623,0
704,1098095986.6099756,789.9108743670296,1246.4737216657009,0
705,1098009995.9485714,789.8003436143297,1247.1350953219078,0
706,1097924384.549836,789.6900497264164,1247.795051670024,0
707,1097839150.7662103,789.5799921956944,1248.453593747308,0
708,1097754292.9572406,789.4701705156557,1249.110724584508,0
709,1097669809.4895458,789.3605841808775,1249.7664472058784,0
710,1097585698.7367907,789.2512326870212,1250.4207646291925,0
711,1097501959.0796509,789.1421155308279,1251.073679865756,0
712,1097418588.9057882,789.0332322101175,1251.7251959204218,0
713,1097335586.6098168,788.9245822237858,1252.3753157916037,0
714,1097252950.5932744,788.8161650718033,1253.0240424712897,0
715,1097170679.2645915,788.707980255211,1253.6713789450575,0
716,1097088771.0390656,788.6000272761202,1254.3173281920842,0
717,1097007224.3388255,788.4923056377082,1254.9618931851642,0
718,1096926037.5928078,788.3848148442175,1255.605076890721,0
719,1096845209.236725,788.277554400953,1256.2468822688206,0
720,1096764737.713036,788.1705238142796,1256.887312273187,0
721,1096684621.4709163,788.0637225916201,1257.526369851213,0
722,1096604858.966234,787.9571502414526,1258.1640579439759,0
723,1096525448.6615136,787.850806273309,1258.8003794862502,0
724,1096446389.0259151,787.744690197772,1259.4353374065201,0
725,1096367678.5351982,787.6388015264731,1260.0689346269971,0
726,1096289315.6717007,787.5331397720904,1260.7011740636278,0
727,1096211298.9243047,787.4277044483462,1261.332058626111,0
728,1096133626.7884116,787.322495070005,1261.9615912179097,0
729,1096056297.7659132,787.2175111528715,1262.5897747362656,0
730,1095979310.3651655,787.1127522137873,1263.2166120722106,0
731,1095902663.1009574,787.0082177706302,1263.8421061105823,0
732,1095826354.494483,786.9039073423103,1264.4662597300353,0
733,1095750383.0733216,786.7998204487692,1265.0890758030557,0
734,1095674747.3713999,786.6959566109774,1265.7105571959735,0
735,1095599445.9289713,786.5923153509314,1266.330706768977,0
736,1095524477.292587,786.4888961916522,1266.9495273761245,0
737,1095449840.0150685,786.3856986571835,1267.5670218653584,0
738,1095375532.655482,786.2827222725887,1268.1831930785181,0
739,1095301553.7791085,786.1799665639484,1268.7980438513525,0
740,1095227901.9574215,786.0774310583594,1269.4115770135345,0
741,1095154575.7680564,785.9751152839318,1270.0237953886726,0
742,1095081573.794786,785.8730187697873,1270.6347017943247,0
743,1095008894.6274946,785.771141046056,1271.2442990420084,0
744,1094936536.8621492,785.669481643875,1271.85258993722,0
745,1094864499.1007786,785.5680400953863,1272.4595772794414,0
746,1094792779.9514394,785.4668159337351,1273.0652638621557,0
747,1094721378.0281978,785.3658086930667,1273.6696524728598,0
748,1094650291.9510975,785.265017908524,1274.2727458930776,0
749,1094579520.346141,785.1644431162468,1274.8745468983711,0
750,1094509061.8452559,785.0640838533689,1275.475058258355,0
751,1094438915.0862765,784.9639396580158,1276.0742827367085,0
752,1094369078.7129135,784.8640100693029,1276.6722230911882,0
753,1094299551.374732,784.7642946273331,1277.2688820736419,0
754,1094230331.727125,784.6647928731953,1277.864262430019,0
755,1094161418.4312868,784.5655043489614,1278.4583669003846,0
756,1094092810.1541913,784.4664285976851,1279.051198218933,0
757,1094024505.5685647,784.3675651633982,1279.6427591139984,0
758,1093956503.352861,784.2689135911112,1280.2330523080682,0
759,1093888802.1912396,784.1704734268084,1280.822080517795,0
760,1093821400.7735372,784.0722442174473,1281.4098464540107,0
761,1093754297.7952478,783.9742255109572,1281.9963528217377,0
762,1093687491.957493,783.876416856235,1282.5816023202017,0
763,1093620981.967001,783.7788178031445,1283.165597642843,0
764,1093554766.536085,783.6814279025145,1283.748341477332,0
765,1093488844.3826141,783.5842467061367,1284.3298365055764,0
766,1093423214.229992,783.4872737667623,1284.9100854037392,0
767,1093357874.807133,783.3905086381014,1285.4890908422483,0
768,1093292824.8484385,783.2939508748209,1286.0668554858073,0
769,1093228063.093773,783.1976000325416,1286.643381993411,0
770,1093163588.2884402,783.1014556678366,1287.2186730183553,0
771,1093099399.1831608,783.0055173382294,1287.7927312082502,0
772,1093035494.534049,782.9097846021916,1288.365559205032,0
773,1092971873.1025872,782.8142570191416,1288.9371596449764,0
774,1092908533.655606,782.7189341494407,1289.5075351587072,0
775,1092845474.9652605,782.6238155543931,1290.0766883712126,0
776,1092782695.8090048,782.5289007962432,1290.6446219018558,0
777,1092720194.9695718,782.4341894381736,1291.2113383643862,0
778,1092657971.23495,782.3396810443024,1291.7768403669513,0
779,1092596023.3983626,782.2453751796822,1292.3411305121108,0
780,1092534350.2582393,782.1512714102977,1292.9042113968462,0
781,1092472950.6182015,782.0573693030635,1293.4660856125734,0
782,1092411823.2870336,781.9636684258227,1294.026755745156,0
783,1092350967.078665,781.8701683473436,1294.586224374916,0
784,1092290380.8121455,781.7768686373196,1295.1444940766446,0
785,1092230063.3116252,781.6837688663658,1295.7015674196173,0
786,1092170013.4063296,781.5908686060175,1296.2574469676015,0
787,1092110229.9305432,781.4981674287282,1296.8121352788721,0
788,1092050711.7235808,781.4056649078675,1297.3656349062207,0
789,1091991457.6297708,781.3133606177195,1297.91794839697,0
790,1091932466.498433,781.2212541334803,1298.469078292981,0
791,1091873737.1838558,781.1293450312567,1299.0190271306708,0
792,1091815268.5452738,781.0376328880636,1299.5677974410182,0
793,1091757059.4468503,780.9461172818229,1300.11539174958,0
794,1091699108.757654,780.8547977913598,1300.6618125765008,0
795,1091641415.3516355,780.7636739964033,1301.2070624365233,0
796,1091583978.1076114,780.6727454775826,1301.7511438390015,0
797,1091526795.9092386,780.5820118164254,1302.2940592879131,0
798,1091469867.6449966,780.4914725953565,1302.8358112818676,0
799,1091413192.2081656,780.4011273976952,1303.3764023141232,0
800,1091356768.496805,780.310975807654,1303.9158348725925,0
801,1091300595.4137356,780.2210174103365,1304.4541114398583,0
802,1091244671.8665137,780.1312517917347,1304.9912344931806,0
803,1091188996.7674205,780.041678538729,1305.527206504513,0
804,1091133569.0334299,779.9522972390844,1306.0620299405123,0
805,1091078387.5861955,779.8631074814492,1306.595707262547,0
806,1091023451.352031,779.7741088553536,1307.1282409267126,0
807,1090968759.2618854,779.6853009512068,1307.6596333838413,0
808,1090914310.2513294,779.5966833602968,1308.1898870795126,0
809,1090860103.2605274,779.5082556747864,1308.7190044540653,0
810,1090806137.2342265,779.4200174877133,1309.2469879426087,0
811,1090752411.1217296,779.3319683929863,1309.7738399750333,0
812,1090698923.876881,779.244107985385,1310.2995629760233,0
813,1090645674.4580426,779.1564358605577,1310.8241593650653,0
814,1090592661.8280797,779.0689516150182,1311.347631556463,0
815,1090539884.954335,778.9816548461469,1311.8699819593458,0
816,1090487342.808614,778.8945451521846,1312.391212977679,0
817,1090435034.3671656,778.8076221322345,1312.911327010278,0
818,1090382958.6106615,778.7208853862586,1313.4303264508158,0
819,1090331114.5241776,778.6343345150766,1313.9482136878376,0
820,1090279501.0971744,778.5479691203628,1314.4649911047686,0
821,1090228117.3234804,778.4617888046455,1314.9806610799276,0
822,1090176962.2012718,778.3757931713048,1315.4952259865354,0
823,1090126034.7330508,778.2899818245709,1316.008688192728,0
824,1090075333.9256344,778.2043543695219,1316.5210500615667,0
825,1090024858.7901292,778.1189104120821,1317.032313951048,0
826,1089974608.3419142,778.033649559021,1317.5424822141156,0
827,1089924581.6006246,777.9485714179497,1318.0515571986718,0
828,1089874777.5901341,777.8636755973208,1318.5595412475857,0
829,1089825195.3385313,777.778961706426,1319.0664366987069,0
830,1089775833.8781075,777.6944293553944,1319.5722458848747,0
831,1089726692.2453365,777.61007815519,1320.0769711339292,0
832,1089677769.4808545,777.5259077176111,1320.580614768722,0
833,1089629064.6294458,777.4419176552876,1321.0831791071257,0
834,1089580576.7400231,777.3581075816795,1321.5846664620487,0
835,1089532304.8656087,777.2744771110753,1322.0850791414405,0
836,1089484248.063319,777.19102585859,1322.5844194483045,0
837,1089436405.394345,777.1077534401637,1323.082689680711,0
838,1089388775.9239378,777.0246594725592,1323.5798921318033,0
839,1089341358.7213862,776.9417435733603,1324.076029089812,0
840,1089294152.8600047,776.8590053609707,1324.571102838063,0
841,1089247157.4171119,776.7764444546119,1325.0651156549904,0
842,1089200371.4740145,776.6940604743211,1325.5580698141441,0
843,1089153794.115992,776.61185304095,1326.0499675842034,0
844,1089107424.4322789,776.5298217761626,1326.5408112289838,0
845,1089061261.5160453,776.4479663024342,1327.030603007452,0
846,1089015304.4643817,776.3662862430484,1327.5193451737325,0
847,1088969552.3782847,776.2847812220969,1328.0070399771191,0
848,1088924004.3626335,776.2034508644757,1328.493689662086,0
849,1088878659.526181,776.122294795886,1328.9792964682972,0
850,1088833516.9815311,776.04131264283,1329.4638626306169,0
851,1088788575.845126,775.9605040326112,1329.9473903791206,0
852,1088743835.2372282,775.8798685933314,1330.4298819391042,0
853,1088699294.2819016,775.7994059538893,1330.9113395310956,0
854,1088654952.1070018,775.7191157439789,1331.391765370863,0
855,1088610807.8441505,775.638997594088,1331.8711616694275,0
856,1088566860.628729,775.5590511354959,1332.3495306330717,0
857,1088523109.599855,775.4792760002722,1332.82687446335,0
858,1088479553.9003687,775.3996718212748,1333.3031953570985,0
859,1088436192.6768186,775.3202382321489,1333.778495506446,0
860,1088393025.0794425,775.2409748673246,1334.252777098825,0
861,1088350050.2621531,775.1618813620146,1334.7260423169769,0
862,1088307267.3825243,775.0829573522145,1335.1982933389684,0
863,1088264675.601769,775.0042024746991,1335.6695323381982,0
864,1088222274.084733,774.9256163670224,1336.1397614834068,0
865,1088180061.9998698,774.847198667514,1336.6089829386879,0
866,1088138038.519231,774.7689490152796,1337.0771988634967,0
867,1088096202.8184505,774.6908670501977,1337.544411412662,0
868,1088054554.0767257,774.6129524129186,1338.0106227363922,0
869,1088013091.4768052,774.5352047448631,1338.4758349802914,0
870,1087971814.2049732,774.4576236882202,1338.9400502853637,0
871,1087930721.451032,774.3802088859454,1339.4032707880249,0
872,1087889812.4082897,774.3029599817592,1339.8654986201136,0
873,1087849086.2735438,774.2258766201461,1340.3267359088993,0
874,1087808542.2470672,774.1489584463524,1340.7869847770924,0
875,1087768179.53259,774.0722051063844,1341.246247342856,0
876,1087727997.3372889,773.9956162470073,1341.704525719811,0
877,1087687994.8717704,773.9191915157431,1342.161822017052,0
878,1087648171.350055,773.8429305608689,1342.6181383391518,0
879,1087608525.9895635,773.7668330314159,1343.073476786175,0
880,1087569058.0111053,773.6908985771673,1343.5278394536842,0
881,1087529766.6388578,773.6151268486566,1343.9812284327509,0
882,1087490651.1003559,773.5395174971668,1344.4336458099676,0
883,1087451710.626477,773.4640701747278,1344.8850936674535,0
884,1087412944.451427,773.3887845341148,1345.3355740828667,0
885,1087374351.8127244,773.3136602288475,1345.7850891294127,0
886,1087335931.9511871,773.2386969131882,1346.233640875854,0
887,1087297684.110918,773.1638942421398,1346.6812313865203,0
888,1087259607.5392923,773.0892518714448,1347.1278627213171,0
889,1087221701.4869397,773.0147694575836,1347.5735369357342,0
890,1087183965.207735,772.9404466577722,1348.0182560808594,0
891,1087146397.9587793,772.8662831299617,1348.4620222033834,0
892,1087108999.000392,772.7922785328359,1348.9048373456105,0
893,1087071767.5960908,772.71843252581,1349.346703545469,0
894,1087034703.012582,772.6447447690292,1349.7876228365203,0
895,1086997804.519746,772.5712149233668,1350.2275972479677,0
896,1086961071.3906212,772.4978426504234,1350.6666288046656,0
897,1086924502.9013946,772.4246276125241,1351.1047195271299,0
898,1086888098.3313854,772.351569472718,1351.5418714315456,0
899,1086851856.9630315,772.2786678947762,1351.9780865297776,0
900,1086815778.0818765,772.2059225431902,1352.4133668293794,0
901,1086779860.9765587,772.1333330831711,1352.8477143336015,0
902,1086744104.938793,772.0608991806463,1353.2811310414036,0
903,1086708509.263362,771.9886205022602,1353.7136189474602,0
904,1086673073.2481,771.9164967153712,1354.1451800421708,0
905,1086637796.1938815,771.8445274880503,1354.5758163116705,0
906,1086602677.404608,771.7727124890799,1355.0055297378372,0
907,1086567716.187193,771.7010513879526,1355.4343222983039,0
908,1086532911.8515534,771.6295438548686,1355.8621959664622,0
909,1086498263.7105904,771.5581895607356,1356.2891527114782,0
910,1086463771.0801814,771.4869881771657,1356.7151944982954,0
911,1086429433.2791667,771.4159393764755,1357.1403232876478,0
912,1086395249.629335,771.3450428316835,1357.5645410360678,0
913,1086361219.4554114,771.274298216509,1357.9878496958938,0
914,1086327342.085044,771.2037052053702,1358.410251215282,0
915,1086293616.8487947,771.1332634733833,1358.8317475382125,0
916,1086260043.0801215,771.0629726963606,1359.2523406044993,0
917,1086226620.1153705,770.9928325508095,1359.6720323498012,0
918,1086193347.2937603,770.92284271393,1360.0908247056266,0
919,1086160223.9573722,770.8530028636144,1360.5087195993463,0
920,1086127249.4511359,770.7833126784445,1360.9257189542004,0
921,1086094423.1228175,770.7137718376921,1361.3418246893075,0
922,1086061744.3230102,770.6443800213154,1361.7570387196738,0
923,1086029212.405116,770.5751369099585,1362.171362956201,0
924,1085996826.725341,770.5060421849506,1362.5847993056964,0
925,1085964586.642676,770.4370955283026,1362.9973496708808,0
926,1085932491.5188916,770.3682966227078,1363.409015950398,0
927,1085900540.7185209,770.2996451515394,1363.8198000388222,0
928,1085868733.608849,770.2311407988487,1364.2297038266677,0
929,1085837069.5599024,770.1627832493643,1364.638729200399,0
930,1085805547.9444385,770.0945721884906,1365.0468780424355,0
931,1085774168.1379268,770.0265073023056,1365.454152231165,0
932,1085742929.5185466,769.9585882775607,1365.8605536409484,0
933,1085711831.467169,769.8908148016781,1366.2660841421298,0
934,1085680873.3673482,769.8231865627499,1366.6707456010465,0
935,1085650054.6053076,769.7557032495372,1367.0745398800348,0
936,1085619374.5699306,769.6883645514672,1367.4774688374405,0
937,1085588832.6527488,769.6211701586334,1367.8795343276283,0
938,1085558428.247928,769.5541197617931,1368.2807382009873,0
939,1085528160.7522612,769.487213052366,1368.6810823039427,0
940,1085498029.5651531,769.4204497224335,1369.080568478961,0
941,1085468034.0886116,769.3538294647366,1369.4791985645627,0
942,1085438173.7272358,769.2873519726751,1369.8769743953262,0
943,1085408447.888205,769.2210169403056,1370.2738978018997,0
944,1085378855.981266,769.1548240623405,1370.6699706110085,0
945,1085349397.4187245,769.088773034146,1371.0651946454625,0
946,1085320071.6154327,769.0228635517412,1371.4595717241655,0
947,1085290877.9887784,768.9570953117975,1371.8531036621239,0
948,1085261815.9586742,768.8914680116351,1372.2457922704539,0
949,1085232884.9475474,768.8259813492235,1372.6376393563917,0
950,1085204084.3803272,768.7606350231794,1373.0286467232986,0
951,1085175413.6844358,768.6954287327652,1373.418816170674,0
952,1085146872.2897773,768.630362177888,1373.8081494941587,0
953,1085118459.6287267,768.5654350590979,1374.196648485547,0
954,1085090175.1361184,768.5006470775864,1374.5843149327923,0
955,1085062018.2492385,768.4359979351856,1374.9711506200172,0
956,1085033988.4078093,768.371487334367,1375.3571573275212,0
957,1085006085.053985,768.3071149782388,1375.7423368317877,0
958,1084978307.6323352,768.2428805705463,1376.1266909054941,0
959,1084950655.5898387,768.1787838156688,1376.510221317518,0
960,1084923128.375871,768.1148244186197,1376.8929298329474,0
